"name","region","gender"
"Nina Caldeira",0,"F"
"Mariane Silveira",0,"F"
"Sra. Emanuelly Rocha",0,"F"
"Sarah Rocha",0,"F"
"Nina Silva",0,"F"
"Maria Julia Costela",0,"F"
"Marina Novaes",0,"F"
"Camila Mendes",0,"F"
"Isadora Freitas",0,"F"
"Nicole Viana",0,"F"
"Isis Cardoso",0,"F"
"Pietra Pinto",0,"F"
"Rebeca Moura",0,"F"
"Mariane Carvalho",0,"F"
"Dra. Maria Fernandes",0,"F"
"Maria Eduarda Alves",0,"F"
"Julia Melo",0,"F"
"Dra. Alana Alves",0,"F"
"Laís Barbosa",0,"F"
"Manuela Moura",0,"F"
"Emanuella Dias",0,"F"
"Alana Costela",0,"F"
"Maria Luiza Sales",0,"F"
"Sra. Mariane Carvalho",0,"F"
"Beatriz Gonçalves",0,"F"
"Melissa Freitas",0,"F"
"Luana Azevedo",0,"F"
"Manuela Jesus",0,"F"
"Caroline Teixeira",0,"F"
"Sra. Alexia da Costa",0,"F"
"Maria Fernanda Correia",0,"F"
"Mirella Jesus",0,"F"
"Stella Nunes",0,"F"
"Ana Laura Almeida",0,"F"
"Ana Júlia Freitas",0,"F"
"Sophie da Mota",0,"F"
"Yasmin Barros",0,"F"
"Maria Vitória Teixeira",0,"F"
"Sra. Julia Gomes",0,"F"
"Emanuelly Monteiro",0,"F"
"Valentina Costa",0,"F"
"Beatriz Ribeiro",0,"F"
"Alícia Sales",0,"F"
"Maria Vitória Lima",0,"F"
"Larissa Peixoto",0,"F"
"Luiza Carvalho",0,"F"
"Maria Luiza Teixeira",0,"F"
"Sophie Costa",0,"F"
"Ana Farias",0,"F"
"Cecília Teixeira",0,"F"
"Dra. Alice Moura",0,"F"
"Milena Jesus",0,"F"
"Cecília Freitas",0,"F"
"Lívia Vieira",0,"F"
"Agatha Porto",0,"F"
"Sra. Maria Eduarda Souza",0,"F"
"Sarah da Luz",0,"F"
"Sra. Clara Correia",0,"F"
"Larissa Dias",0,"F"
"Luiza Barros",0,"F"
"Maria Eduarda Almeida",0,"F"
"Maria Fernanda Ferreira",0,"F"
"Melissa da Paz",0,"F"
"Eduarda Vieira",0,"F"
"Maria Sophia Castro",0,"F"
"Eduarda Melo",0,"F"
"Dra. Isabella Gomes",0,"F"
"Larissa Cunha",0,"F"
"Sabrina Ribeiro",0,"F"
"Srta. Pietra Moraes",0,"F"
"Maria Santos",0,"F"
"Lorena Fogaça",0,"F"
"Lorena Pires",0,"F"
"Olivia Aragão",0,"F"
"Lorena Pinto",0,"F"
"Emanuelly Nogueira",0,"F"
"Ana Laura Vieira",0,"F"
"Helena Carvalho",0,"F"
"Dra. Maria Luiza Nascimento",0,"F"
"Maria Clara Duarte",0,"F"
"Marcela Almeida",0,"F"
"Sra. Ana Carolina da Luz",0,"F"
"Júlia Sales",0,"F"
"Dra. Stella Caldeira",0,"F"
"Eloah Silveira",0,"F"
"Emilly Freitas",0,"F"
"Yasmin Oliveira",0,"F"
"Maria Sophia Fernandes",0,"F"
"Alícia Ramos",0,"F"
"Dra. Maria Eduarda Rezende",0,"F"
"Elisa Cardoso",0,"F"
"Maria Clara Novaes",0,"F"
"Cecília Martins",0,"F"
"Eduarda Silva",0,"F"
"Sofia Alves",0,"F"
"Sra. Stella Costela",0,"F"
"Srta. Amanda Cardoso",0,"F"
"Lara Lopes",0,"F"
"Sra. Bianca Viana",0,"F"
"Ana Laura Teixeira",0,"F"
"Sra. Bárbara Costa",0,"F"
"Gabrielly da Cunha",0,"F"
"Luiza Correia",0,"F"
"Evelyn Sales",0,"F"
"Milena Ribeiro",0,"F"
"Sra. Laís Moraes",0,"F"
"Camila Pinto",0,"F"
"Gabrielly Pires",0,"F"
"Alice da Rocha",0,"F"
"Isabel Rodrigues",0,"F"
"Agatha da Mata",0,"F"
"Sra. Maria Clara Souza",0,"F"
"Sra. Catarina Azevedo",0,"F"
"Dra. Nina Barros",0,"F"
"Maria Fernanda Castro",0,"F"
"Catarina Freitas",0,"F"
"Sra. Lorena Teixeira",0,"F"
"Stella Ramos",0,"F"
"Alícia Barros",0,"F"
"Rebeca da Luz",0,"F"
"Cecília da Mata",0,"F"
"Marcela Costela",0,"F"
"Daniela Campos",0,"F"
"Emanuella Campos",0,"F"
"Stella Oliveira",0,"F"
"Elisa Araújo",0,"F"
"Emanuella Araújo",0,"F"
"Dra. Ana Julia Moreira",0,"F"
"Kamilly Moraes",0,"F"
"Laura Ferreira",0,"F"
"Sabrina Castro",0,"F"
"Raquel Souza",0,"F"
"Maitê Peixoto",0,"F"
"Júlia Santos",0,"F"
"Sofia Campos",0,"F"
"Bárbara Aragão",0,"F"
"Valentina Teixeira",0,"F"
"Maria Fernanda Jesus",0,"F"
"Isabelly Rezende",0,"F"
"Brenda Duarte",0,"F"
"Maria Fernanda da Paz",0,"F"
"Ana Carolina Gonçalves",0,"F"
"Ana Lívia Melo",0,"F"
"Isis Lopes",0,"F"
"Sra. Nina Castro",0,"F"
"Lavínia Melo",0,"F"
"Bruna Moura",0,"F"
"Bruna da Conceição",0,"F"
"Srta. Isis da Luz",0,"F"
"Maria Sophia da Rocha",0,"F"
"Sra. Caroline Almeida",0,"F"
"Bruna Monteiro",0,"F"
"Isabelly Rodrigues",0,"F"
"Dra. Lívia Ribeiro",0,"F"
"Nicole Porto",0,"F"
"Isabelly Ramos",0,"F"
"Ana Julia Cardoso",0,"F"
"Luna Moraes",0,"F"
"Luiza Gonçalves",0,"F"
"Catarina Sales",0,"F"
"Isis Correia",0,"F"
"Brenda Freitas",0,"F"
"Marcela Fernandes",0,"F"
"Elisa da Costa",0,"F"
"Ana Martins",0,"F"
"Srta. Ana Carolina Correia",0,"F"
"Ana Luiza Rocha",0,"F"
"Joana Silva",0,"F"
"Letícia Costa",0,"F"
"Maria Clara Mendes",0,"F"
"Maria Luiza da Conceição",0,"F"
"Isis Teixeira",0,"F"
"Sophie Castro",0,"F"
"Isis da Mata",0,"F"
"Vitória Farias",0,"F"
"Isabel da Cunha",0,"F"
"Kamilly Cunha",0,"F"
"Beatriz Farias",0,"F"
"Júlia Castro",0,"F"
"Ana Clara Alves",0,"F"
"Maria Fernanda Mendes",0,"F"
"Maria Clara Silva",0,"F"
"Maria Luiza Rezende",0,"F"
"Maria Julia Costa",0,"F"
"Dra. Brenda Dias",0,"F"
"Srta. Isabella Alves",0,"F"
"Emanuella Pires",0,"F"
"Sophia Teixeira",0,"F"
"Maria Vitória da Rocha",0,"F"
"Sra. Melissa Pereira",0,"F"
"Ana Laura Freitas",0,"F"
"Luana Fogaça",0,"F"
"Dra. Ana Julia da Costa",0,"F"
"Emanuelly Barros",0,"F"
"Gabriela Caldeira",0,"F"
"Alexia Correia",0,"F"
"Júlia Dias",0,"F"
"Letícia Novaes",0,"F"
"Pietra Silva",0,"F"
"Cecília da Conceição",0,"F"
"Heloísa Rocha",0,"F"
"Stephany Martins",0,"F"
"Joana Freitas",0,"F"
"Maitê da Costa",0,"F"
"Bruna Costa",0,"F"
"Clara Rezende",0,"F"
"Bianca Peixoto",0,"F"
"Srta. Vitória Costela",0,"F"
"Carolina Silveira",0,"F"
"Kamilly Porto",0,"F"
"Srta. Joana da Rocha",0,"F"
"Ana Carolina Fernandes",0,"F"
"Clarice Santos",0,"F"
"Mirella Sales",0,"F"
"Alana Lopes",0,"F"
"Joana Silveira",0,"F"
"Camila Azevedo",0,"F"
"Lara Caldeira",0,"F"
"Evelyn Castro",0,"F"
"Sra. Luiza Cavalcanti",0,"F"
"Kamilly Pinto",0,"F"
"Sabrina Martins",0,"F"
"Laura Cavalcanti",0,"F"
"Ana Beatriz da Conceição",0,"F"
"Isis Rodrigues",0,"F"
"Olivia Freitas",0,"F"
"Sra. Letícia Costela",0,"F"
"Julia Jesus",0,"F"
"Joana Souza",0,"F"
"Yasmin da Paz",0,"F"
"Clarice Aragão",0,"F"
"Bianca Cunha",0,"F"
"Srta. Maria Julia Cardoso",0,"F"
"Ana Vitória Silveira",0,"F"
"Larissa Cardoso",0,"F"
"Ana Sophia Caldeira",0,"F"
"Marina Costa",0,"F"
"Emanuelly Lima",0,"F"
"Fernanda Jesus",0,"F"
"Sra. Catarina Ramos",0,"F"
"Giovanna Novaes",0,"F"
"Pietra Alves",0,"F"
"Valentina Silva",0,"F"
"Giovanna Rodrigues",0,"F"
"Heloísa Cardoso",0,"F"
"Clarice Silveira",0,"F"
"Lavínia Silva",0,"F"
"Ana Lívia Nogueira",0,"F"
"Isabella Fernandes",0,"F"
"Nina Fernandes",0,"F"
"Lara Alves",0,"F"
"Cecília Dias",0,"F"
"Laura Almeida",0,"F"
"Alice da Cruz",0,"F"
"Elisa da Rocha",0,"F"
"Brenda Melo",0,"F"
"Dra. Maria Clara Pinto",0,"F"
"Bruna Vieira",0,"F"
"Mariana Caldeira",0,"F"
"Eloah Nunes",0,"F"
"Lívia Pires",0,"F"
"Larissa Moraes",0,"F"
"Esther Farias",0,"F"
"Luna Lopes",0,"F"
"Srta. Maria Sophia Peixoto",0,"F"
"Mariane Novaes",0,"F"
"Dra. Maria Fernanda Souza",0,"F"
"Elisa da Rocha",0,"F"
"Clara Caldeira",0,"F"
"Ana Julia Castro",0,"F"
"Srta. Stella Pires",0,"F"
"Júlia Lima",0,"F"
"Maria Fernanda da Rocha",0,"F"
"Ana Vitória Campos",0,"F"
"Maria Alice da Paz",0,"F"
"Ana Luiza Rocha",0,"F"
"Gabriela da Cruz",0,"F"
"Sra. Mariane Pereira",0,"F"
"Alexia Vieira",0,"F"
"Sra. Maria Vitória Souza",0,"F"
"Emanuella Rocha",0,"F"
"Sofia Pires",0,"F"
"Ana Luiza Cardoso",0,"F"
"Raquel da Cunha",0,"F"
"Helena Correia",0,"F"
"Brenda Peixoto",0,"F"
"Isis Silveira",0,"F"
"Eduarda Martins",0,"F"
"Pietra da Mota",0,"F"
"Luana Jesus",0,"F"
"Isadora Lima",0,"F"
"Emanuella Teixeira",0,"F"
"Sra. Esther Campos",0,"F"
"Dra. Gabrielly Gonçalves",0,"F"
"Ana Júlia da Rocha",0,"F"
"Lorena Aragão",0,"F"
"Lívia Vieira",0,"F"
"Emanuella Moura",0,"F"
"Laís Ferreira",0,"F"
"Natália Jesus",0,"F"
"Isabella da Costa",0,"F"
"Isis Moreira",0,"F"
"Maria Julia Peixoto",0,"F"
"Melissa Barros",0,"F"
"Luiza Silveira",0,"F"
"Bárbara Barros",0,"F"
"Cecília Freitas",0,"F"
"Dra. Cecília Nunes",0,"F"
"Clara Pereira",0,"F"
"Sarah Vieira",0,"F"
"Maria Fernanda Cunha",0,"F"
"Isabel da Paz",0,"F"
"Marcela Pereira",0,"F"
"Ana da Cruz",0,"F"
"Srta. Natália da Costa",0,"F"
"Isadora Nascimento",0,"F"
"Milena Ferreira",0,"F"
"Ana Luiza das Neves",0,"F"
"Alice Freitas",0,"F"
"Ana Vitória da Rocha",0,"F"
"Cecília Alves",0,"F"
"Nicole Caldeira",0,"F"
"Marina Dias",0,"F"
"Fernanda Alves",0,"F"
"Esther da Mata",0,"F"
"Evelyn da Mata",0,"F"
"Luiza Cunha",0,"F"
"Fernanda Cavalcanti",0,"F"
"Ana Carolina Melo",0,"F"
"Maitê Moura",0,"F"
"Melissa Teixeira",0,"F"
"Sofia Caldeira",0,"F"
"Maria Alice da Mata",0,"F"
"Isis Vieira",0,"F"
"Srta. Júlia Gonçalves",0,"F"
"Dra. Bianca Cardoso",0,"F"
"Maria Julia Viana",0,"F"
"Bianca Costela",0,"F"
"Julia Viana",0,"F"
"Srta. Ana Sophia Freitas",0,"F"
"Nina Alves",0,"F"
"Clarice da Paz",0,"F"
"Olivia da Paz",0,"F"
"Evelyn Pereira",0,"F"
"Maria Sophia Freitas",0,"F"
"Maria Clara Peixoto",0,"F"
"Ana Beatriz Carvalho",0,"F"
"Marcela Gonçalves",0,"F"
"Maria Cecília Cardoso",0,"F"
"Dra. Marina Viana",0,"F"
"Srta. Marina Rezende",0,"F"
"Joana da Cunha",0,"F"
"Laura Ribeiro",0,"F"
"Clarice Cavalcanti",0,"F"
"Yasmin Santos",0,"F"
"Srta. Julia Ramos",0,"F"
"Melissa Moraes",0,"F"
"Ana Luiza Caldeira",0,"F"
"Caroline Almeida",0,"F"
"Pietra Costa",0,"F"
"Sophie Silva",0,"F"
"Maria Luiza Fogaça",0,"F"
"Caroline Barros",0,"F"
"Lara da Mota",0,"F"
"Cecília Vieira",0,"F"
"Joana Costela",0,"F"
"Sra. Esther da Rosa",0,"F"
"Melissa Sales",0,"F"
"Maria Clara Rocha",0,"F"
"Maria Alice Moura",0,"F"
"Stella Ferreira",0,"F"
"Ana Beatriz Rezende",0,"F"
"Bruna Cardoso",0,"F"
"Joana Pereira",0,"F"
"Catarina Melo",0,"F"
"Evelyn Barros",0,"F"
"Clara Souza",0,"F"
"Maria Sophia Castro",0,"F"
"Srta. Marina Castro",0,"F"
"Srta. Agatha Alves",0,"F"
"Srta. Mariana Rodrigues",0,"F"
"Ana Clara Nunes",0,"F"
"Heloísa Araújo",0,"F"
"Srta. Maria Eduarda Novaes",0,"F"
"Heloísa da Rocha",0,"F"
"Marina Souza",0,"F"
"Dra. Larissa Aragão",0,"F"
"Sra. Julia Aragão",0,"F"
"Ana Laura Aragão",0,"F"
"Lorena Pinto",0,"F"
"Sarah Correia",0,"F"
"Julia Almeida",0,"F"
"Julia da Mota",0,"F"
"Sra. Maria Sophia Fogaça",0,"F"
"Olivia das Neves",0,"F"
"Ana Carolina da Conceição",0,"F"
"Isabella Farias",0,"F"
"Dra. Sophie da Luz",0,"F"
"Evelyn Vieira",0,"F"
"Isabelly Mendes",0,"F"
"Dra. Emanuelly Cunha",0,"F"
"Bianca Cardoso",0,"F"
"Valentina Monteiro",0,"F"
"Amanda Vieira",0,"F"
"Marina Santos",0,"F"
"Stella Martins",0,"F"
"Maria Cecília Jesus",0,"F"
"Sra. Isadora Duarte",0,"F"
"Srta. Ana Pinto",0,"F"
"Maysa Cardoso",0,"F"
"Juliana Barbosa",0,"F"
"Yasmin Aragão",0,"F"
"Lara Correia",0,"F"
"Sra. Lavínia Barbosa",0,"F"
"Sophia da Cunha",0,"F"
"Lívia das Neves",0,"F"
"Emilly Silva",0,"F"
"Isabella da Cunha",0,"F"
"Manuela Monteiro",0,"F"
"Gabriela Cardoso",0,"F"
"Ana Carolina Alves",0,"F"
"Elisa Moreira",0,"F"
"Letícia Cunha",0,"F"
"Esther Oliveira",0,"F"
"Maria Clara Novaes",0,"F"
"Srta. Valentina Cavalcanti",0,"F"
"Isis Mendes",0,"F"
"Heloísa Peixoto",0,"F"
"Sra. Marcela Nascimento",0,"F"
"Eloah da Mota",0,"F"
"Ana Laura Viana",0,"F"
"Ana Moraes",0,"F"
"Mirella Moreira",0,"F"
"Srta. Luiza Moura",0,"F"
"Juliana Nunes",0,"F"
"Lorena Costela",0,"F"
"Isabella Cardoso",0,"F"
"Dra. Eduarda Moraes",0,"F"
"Ana Julia da Paz",0,"F"
"Sabrina Silveira",0,"F"
"Letícia da Mota",0,"F"
"Esther Porto",0,"F"
"Clara Monteiro",0,"F"
"Sra. Maria Vitória Martins",0,"F"
"Alexia Costa",0,"F"
"Alícia Barbosa",0,"F"
"Ana Clara Vieira",0,"F"
"Sra. Larissa Fernandes",0,"F"
"Stella Fogaça",0,"F"
"Helena da Rocha",0,"F"
"Maria Gonçalves",0,"F"
"Nicole Ribeiro",0,"F"
"Alexia da Rocha",0,"F"
"Lavínia Cunha",0,"F"
"Joana Melo",0,"F"
"Bruna Rocha",0,"F"
"Manuela Moura",0,"F"
"Ana Clara Aragão",0,"F"
"Camila Aragão",0,"F"
"Olivia Novaes",0,"F"
"Ana Carolina Pires",0,"F"
"Nicole Moura",0,"F"
"Luana Freitas",0,"F"
"Luana da Cruz",0,"F"
"Emilly Fernandes",0,"F"
"Emilly Oliveira",0,"F"
"Sophie Nunes",0,"F"
"Luiza Martins",0,"F"
"Srta. Gabrielly da Conceição",0,"F"
"Maria Luiza Viana",0,"F"
"Lívia Costa",0,"F"
"Lara Aragão",0,"F"
"Isabelly Farias",0,"F"
"Maria Alice Cavalcanti",0,"F"
"Sra. Ana Júlia Moura",0,"F"
"Alícia Azevedo",0,"F"
"Ana Vitória Mendes",0,"F"
"Maria Luiza Moraes",0,"F"
"Milena Caldeira",0,"F"
"Emanuella da Cruz",0,"F"
"Sra. Gabriela Fernandes",0,"F"
"Valentina Almeida",0,"F"
"Rebeca da Paz",0,"F"
"Srta. Catarina Moraes",0,"F"
"Mirella Viana",0,"F"
"Caroline Silveira",0,"F"
"Eloah da Mota",0,"F"
"Olivia Nascimento",0,"F"
"Laís Oliveira",0,"F"
"Maria Sophia da Mota",0,"F"
"Maria Julia Silva",0,"F"
"Laís Silva",0,"F"
"Srta. Marina Lopes",0,"F"
"Nicole da Conceição",0,"F"
"Clarice Farias",0,"F"
"Ana Carolina Pires",0,"F"
"Mariane da Mota",0,"F"
"Carolina Pires",0,"F"
"Alícia Pinto",0,"F"
"Alexia Teixeira",0,"F"
"Maria Cecília Azevedo",0,"F"
"Maitê da Mata",0,"F"
"Srta. Eduarda Gomes",0,"F"
"Beatriz da Cunha",0,"F"
"Dra. Gabriela Pereira",0,"F"
"Larissa Santos",0,"F"
"Esther Almeida",0,"F"
"Stephany Porto",0,"F"
"Dra. Gabriela Campos",0,"F"
"Julia Araújo",0,"F"
"Srta. Luana Campos",0,"F"
"Dra. Alícia Melo",0,"F"
"Dra. Lara Fogaça",0,"F"
"Marcela Moraes",0,"F"
"Sra. Caroline Costa",0,"F"
"Maitê Nunes",0,"F"
"Marina Vieira",0,"F"
"Caroline Porto",0,"F"
"Valentina Araújo",0,"F"
"Mirella Ramos",0,"F"
"Sra. Alícia Almeida",0,"F"
"Cecília Cardoso",0,"F"
"Yasmin da Mota",0,"F"
"Srta. Eloah Farias",0,"F"
"Ana Júlia Cardoso",0,"F"
"Júlia Gomes",0,"F"
"Luana Azevedo",0,"F"
"Gabrielly Viana",0,"F"
"Yasmin Campos",0,"F"
"Ana Sophia Freitas",0,"F"
"Helena Novaes",0,"F"
"Esther Costela",0,"F"
"Melissa Nogueira",0,"F"
"Amanda da Cunha",0,"F"
"Marcela Pereira",0,"F"
"Stella Lima",0,"F"
"Maria Sophia Mendes",0,"F"
"Maria Clara Azevedo",0,"F"
"Stella das Neves",0,"F"
"Alana Peixoto",0,"F"
"Srta. Bárbara Aragão",0,"F"
"Sra. Catarina Silveira",0,"F"
"Marcela da Rocha",0,"F"
"Luna Vieira",0,"F"
"Dra. Stephany Nascimento",0,"F"
"Luiza da Paz",0,"F"
"Clara Novaes",0,"F"
"Pietra Cavalcanti",0,"F"
"Emanuelly Martins",0,"F"
"Fernanda Costela",0,"F"
"Eloah Moraes",0,"F"
"Maria Vitória Campos",0,"F"
"Sra. Luna Carvalho",0,"F"
"Ana Carolina Ribeiro",0,"F"
"Camila Costa",0,"F"
"Dra. Raquel Farias",0,"F"
"Eloah da Luz",0,"F"
"Juliana Cardoso",0,"F"
"Sabrina Gomes",0,"F"
"Dra. Valentina Freitas",0,"F"
"Bárbara Barbosa",0,"F"
"Esther Lopes",0,"F"
"Helena Aragão",0,"F"
"Stephany Sales",0,"F"
"Lívia Barros",0,"F"
"Caroline Porto",0,"F"
"Vitória Novaes",0,"F"
"Melissa Lima",0,"F"
"Isis Porto",0,"F"
"Natália Martins",0,"F"
"Srta. Alícia Lopes",0,"F"
"Valentina Cunha",0,"F"
"Juliana Novaes",0,"F"
"Sophie Pereira",0,"F"
"Maysa Carvalho",0,"F"
"Marcela Rodrigues",0,"F"
"Ana Clara Barbosa",0,"F"
"Isabelly Oliveira",0,"F"
"Giovanna Fernandes",0,"F"
"Vitória Castro",0,"F"
"Heloísa Pires",0,"F"
"Mariana Nunes",0,"F"
"Emanuella Rocha",0,"F"
"Luna Gomes",0,"F"
"Dra. Elisa Monteiro",0,"F"
"Srta. Mariane Cardoso",0,"F"
"Laís da Cruz",0,"F"
"Bianca Teixeira",0,"F"
"Luiza das Neves",0,"F"
"Isis da Conceição",0,"F"
"Ana Laura Castro",0,"F"
"Sarah Silva",0,"F"
"Mariane Lima",0,"F"
"Dra. Maria Sophia Melo",0,"F"
"Sabrina da Luz",0,"F"
"Gabriela Campos",0,"F"
"Isis Barbosa",0,"F"
"Cecília da Rosa",0,"F"
"Ana Lívia Gomes",0,"F"
"Mirella da Rosa",0,"F"
"Camila Freitas",0,"F"
"Srta. Larissa da Cruz",0,"F"
"Emanuella da Cruz",0,"F"
"Dra. Stephany Almeida",0,"F"
"Daniela Correia",0,"F"
"Esther Mendes",0,"F"
"Emilly Gonçalves",0,"F"
"Srta. Ana Júlia Pires",0,"F"
"Elisa Freitas",0,"F"
"Srta. Amanda da Costa",0,"F"
"Amanda Fogaça",0,"F"
"Maitê Moura",0,"F"
"Maysa Carvalho",0,"F"
"Natália Cardoso",0,"F"
"Agatha da Mota",0,"F"
"Isabel da Costa",0,"F"
"Dra. Vitória Jesus",0,"F"
"Stephany Moura",0,"F"
"Raquel da Rosa",0,"F"
"Sra. Maria Freitas",0,"F"
"Nicole Campos",0,"F"
"Maria Clara Ribeiro",0,"F"
"Maitê Carvalho",0,"F"
"Luana Silva",0,"F"
"Sra. Joana Melo",0,"F"
"Isis Carvalho",0,"F"
"Milena Monteiro",0,"F"
"Beatriz Cardoso",0,"F"
"Brenda Alves",0,"F"
"Rebeca Dias",0,"F"
"Dra. Brenda Monteiro",0,"F"
"Luiza Ribeiro",0,"F"
"Isis Cardoso",0,"F"
"Caroline Caldeira",0,"F"
"Marina Nascimento",0,"F"
"Ana Clara Fogaça",0,"F"
"Ana Julia da Conceição",0,"F"
"Maria Ferreira",0,"F"
"Letícia Moraes",0,"F"
"Caroline Moreira",0,"F"
"Helena Sales",0,"F"
"Joana Fernandes",0,"F"
"Maysa Azevedo",0,"F"
"Isabella da Cunha",0,"F"
"Sophia Santos",0,"F"
"Bárbara Moreira",0,"F"
"Alexia Ferreira",0,"F"
"Manuela Porto",0,"F"
"Luna Nogueira",0,"F"
"Dra. Manuela Peixoto",0,"F"
"Helena Cunha",0,"F"
"Giovanna Vieira",0,"F"
"Srta. Nina Almeida",0,"F"
"Ana Luiza Duarte",0,"F"
"Ana Luiza Castro",0,"F"
"Srta. Cecília das Neves",0,"F"
"Bianca Aragão",0,"F"
"Alícia Gomes",0,"F"
"Valentina Melo",0,"F"
"Maria Fernanda Alves",0,"F"
"Laura Cunha",0,"F"
"Letícia das Neves",0,"F"
"Pietra Gonçalves",0,"F"
"Juliana Costela",0,"F"
"Sarah da Rosa",0,"F"
"Elisa da Rocha",0,"F"
"Ana Luiza Cavalcanti",0,"F"
"Bárbara Peixoto",0,"F"
"Maria Julia Costela",0,"F"
"Isabelly Fogaça",0,"F"
"Ana Sophia Peixoto",0,"F"
"Sra. Luana Moreira",0,"F"
"Nina Almeida",0,"F"
"Sra. Lara Campos",0,"F"
"Catarina da Conceição",0,"F"
"Rafaela Alves",0,"F"
"Alícia Martins",0,"F"
"Sophie Caldeira",0,"F"
"Bárbara Moraes",0,"F"
"Ana Carolina da Luz",0,"F"
"Dra. Ana Júlia da Cruz",0,"F"
"Ana Julia Freitas",0,"F"
"Elisa Silva",0,"F"
"Sarah Nunes",0,"F"
"Nicole Novaes",0,"F"
"Ana Carolina Peixoto",0,"F"
"Manuela da Costa",0,"F"
"Maria Sophia Nogueira",0,"F"
"Ana Luiza Fernandes",0,"F"
"Helena Lima",0,"F"
"Maria Rocha",0,"F"
"Evelyn Cavalcanti",0,"F"
"Sra. Bárbara Farias",0,"F"
"Dra. Giovanna Nunes",0,"F"
"Sarah Melo",0,"F"
"Stephany Viana",0,"F"
"Ana Lívia Cavalcanti",0,"F"
"Isabelly Martins",0,"F"
"Dra. Ana Vitória Rocha",0,"F"
"Bruna Almeida",0,"F"
"Maysa Dias",0,"F"
"Rebeca Moreira",0,"F"
"Kamilly Aragão",0,"F"
"Dra. Maria Luiza Cunha",0,"F"
"Heloísa Silva",0,"F"
"Maysa Vieira",0,"F"
"Mariane da Mota",0,"F"
"Gabriela Costela",0,"F"
"Bianca Farias",0,"F"
"Maria Luiza Nascimento",0,"F"
"Dra. Maysa Fogaça",0,"F"
"Bianca Freitas",0,"F"
"Maria Luiza Barros",0,"F"
"Maria Alice da Cruz",0,"F"
"Catarina Novaes",0,"F"
"Sra. Brenda Moreira",0,"F"
"Srta. Ana Beatriz Pereira",0,"F"
"Mariana da Conceição",0,"F"
"Ana Vitória Rodrigues",0,"F"
"Fernanda da Luz",0,"F"
"Julia Ferreira",0,"F"
"Valentina da Rosa",0,"F"
"Yasmin Rocha",0,"F"
"Fernanda Porto",0,"F"
"Sophia Cardoso",0,"F"
"Pietra Dias",0,"F"
"Larissa Rodrigues",0,"F"
"Helena Martins",0,"F"
"Stephany Melo",0,"F"
"Ana Carolina Santos",0,"F"
"Bruna Caldeira",0,"F"
"Isabelly Almeida",0,"F"
"Clara Farias",0,"F"
"Maria Sophia Martins",0,"F"
"Manuela Cavalcanti",0,"F"
"Agatha Costa",0,"F"
"Maitê Porto",0,"F"
"Srta. Letícia Gomes",0,"F"
"Ana Vitória Alves",0,"F"
"Clarice Freitas",0,"F"
"Lívia da Costa",0,"F"
"Yasmin da Rocha",0,"F"
"Valentina Barros",0,"F"
"Lavínia Dias",0,"F"
"Isadora da Cruz",0,"F"
"Júlia Porto",0,"F"
"Lara Monteiro",0,"F"
"Maria Vitória Fogaça",0,"F"
"Beatriz Peixoto",0,"F"
"Bianca Teixeira",0,"F"
"Maria Sophia Moraes",0,"F"
"Bárbara Almeida",0,"F"
"Emilly Santos",0,"F"
"Lívia da Rocha",0,"F"
"Dra. Maysa Nunes",0,"F"
"Srta. Sabrina Viana",0,"F"
"Rebeca Ribeiro",0,"F"
"Ana Rocha",0,"F"
"Sra. Maria Cecília da Rosa",0,"F"
"Larissa Melo",0,"F"
"Sra. Rebeca Oliveira",0,"F"
"Maysa Lopes",0,"F"
"Luiza Cunha",0,"F"
"Catarina Costela",0,"F"
"Sophie Cardoso",0,"F"
"Sra. Fernanda Campos",0,"F"
"Catarina Farias",0,"F"
"Bárbara Rocha",0,"F"
"Eloah Araújo",0,"F"
"Sophia Martins",0,"F"
"Júlia Ribeiro",0,"F"
"Ana Sophia da Cruz",0,"F"
"Caroline Pinto",0,"F"
"Alice Rezende",0,"F"
"Agatha Nascimento",0,"F"
"Marcela Araújo",0,"F"
"Yasmin Freitas",0,"F"
"Ana Júlia da Mota",0,"F"
"Sophie Cardoso",0,"F"
"Rafaela da Rocha",0,"F"
"Ana Clara da Luz",0,"F"
"Eduarda da Costa",0,"F"
"Marina Duarte",0,"F"
"Valentina Jesus",0,"F"
"Srta. Sofia Cavalcanti",0,"F"
"Srta. Ana Sophia da Cruz",0,"F"
"Raquel Pires",0,"F"
"Maria Eduarda Nunes",0,"F"
"Dra. Bárbara Farias",0,"F"
"Julia Rezende",0,"F"
"Ana Sophia Fogaça",0,"F"
"Stella Viana",0,"F"
"Nina Gonçalves",0,"F"
"Maria Eduarda Teixeira",0,"F"
"Agatha da Luz",0,"F"
"Sofia Gomes",0,"F"
"Isadora da Costa",0,"F"
"Maria Sales",0,"F"
"Rebeca Almeida",0,"F"
"Ana Júlia Gonçalves",0,"F"
"Luna Souza",0,"F"
"Laura da Rocha",0,"F"
"Ana Luiza Nogueira",0,"F"
"Ana Clara Almeida",0,"F"
"Maria Alice Cardoso",0,"F"
"Eloah Santos",0,"F"
"Natália Cavalcanti",0,"F"
"Maria Cecília Costela",0,"F"
"Daniela Santos",0,"F"
"Heloísa da Cruz",0,"F"
"Ana Costela",0,"F"
"Cecília Silveira",0,"F"
